"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK","File","Action","Mods"
"2026/05/14","02089.","A","CA","RDD","REDDING","US","A42-17_COND","RUNWAY_END","RWY_MARKING_COND","17","1","MARKINGS FADED, NOT REFLECTIVE.","2","Added",""
"2026/05/14","02089.","A","CA","RDD","REDDING","US","A42-31_COND","RUNWAY_END","RWY_MARKING_COND","31","1","MRKGS FADED.","2","Added",""
"2026/05/14","02089.","A","CA","RDD","REDDING","US","A42-35_COND","RUNWAY_END","RWY_MARKING_COND","35","1","MRKGS FADED, NOT REFLECTIVE.","2","Added",""
"2026/05/14","02089.","A","CA","RDD","REDDING","US","A33-13/31_COND","RUNWAY_SURFACE_TYPE","COND","13/31","1","SEVERE CRACKING.","2","Added",""
"2026/05/14","02089.","A","CA","RDD","REDDING","US","A33-17/35_COND","RUNWAY_SURFACE_TYPE","COND","17/35","1","SEVERE CRACKING.","2","Added",""
"2026/05/14","02366.","A","CA","TRK","TRUCKEE","US","A17-H1","AIRPORT_ATTEND_SCHED","HOUR","1","1","ATNDNC HRS DRG PST.","2","Added",""
"2026/05/14","02366.","A","CA","TRK","TRUCKEE","US","A17-H2","AIRPORT_ATTEND_SCHED","HOUR","2","1","ATNDNC HRS DRG DST.","2","Added",""
"2026/05/14","02517.41","A","CO","BKF","AURORA","US","A110-48","AIRPORT","GENERAL_REMARK","","48","COMSEC: STORED BY 140TH COMD POST.","2","Added",""
"2026/05/14","02615.11","A","CO","CO26","GALETON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","LDG FEE 250.00","2","Added",""
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-7","AIRPORT","GENERAL_REMARK","","7","CTN EXTENDED TAXI DIST TO RWY 17/35 VIA TWY C1","2","Added",""
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-8","AIRPORT","GENERAL_REMARK","","8","TWO HEL PRKG PSN (TDPC MKD) LOCATED ON WEST EDGE OF MAIN APN; NO DESIGNATED HELIPADS.","2","Added",""
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A110-9","AIRPORT","GENERAL_REMARK","","9","TXY PAVEMENT STRENGTH IS LESS THAN PUBLISHED RWY PCR; TWYS CONSIST OF OLDER PAVEMENT AND HAVE NOT BEEN EVALUATED.","2","Added",""
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A39-10/28","RUNWAY","PCN","10/28","1","PCR VALUE: 190/F/D/X/T","2","Added",""
"2026/05/14","02627.","A","CO","GXY","GREELEY","US","A39-17/35","RUNWAY","PCN","17/35","1","PCR VALUE: 160/F/C/X/T","2","Added",""
"2026/05/14","02967.5","H","DE","DE24","DOVER","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR HEL USE ONLY.","2","Added",""
"2026/05/14","02967.5","H","DE","DE24","DOVER","US","A110-3","AIRPORT","GENERAL_REMARK","","3","PPR FOR USE.","2","Added",""
"2026/05/14","03128.1","A","FL","CEW","CRESTVIEW","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER","1","ARPT PHYSICAL ADDR:  5545 JOHN GIVENS ROAD, CRESTVIEW, FL 32536.","2","Added",""
"2026/05/14","03128.1","A","FL","CEW","CRESTVIEW","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ALT CTC: NICHOLAS WISNOSKI - (850) 333-7730","2","Added",""
"2026/05/14","03157.","A","FL","DTS","DESTIN","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ALTN CTC: NICHOLAS WISNOSKI 850-333-7730.","2","Added",""
"2026/05/14","03319.","A","FL","MAI","MARIANNA","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ALT CTC: KATIE O'CONNOR - KOCONNOR@MARIANNAFL.CITY","2","Added",""
"2026/05/14","03351.","A","FL","2R4","MILTON","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER","1","AIRPORT PHYSICAL ADDRESS: 5550 NORTH AIRPORT RD.","2","Added",""
"2026/05/14","03351.","A","FL","2R4","MILTON","US","A57-18","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","18","1","APCH SLOPE 24:1 TO AER.","2","Added",""
"2026/05/14","03384.","A","FL","1J9","NAVARRE","US","A15","AIRPORT_CONTACT","ADDRESS1","MANAGER","1","PHYSICAL ADDRESS: 9401 NAVARRE PKWY NAVARRE, FL 32566","2","Added",""
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-4","AIRPORT","GENERAL_REMARK","","4","TREE 50 FT N END RWY","2","Added",""
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-5","AIRPORT","GENERAL_REMARK","","5","ON-FIELD WX STATION AVBL VIA ACCUWEATHER/AMBIENTWEATHERNETWORK APP","2","Added",""
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-6","AIRPORT","GENERAL_REMARK","","6","S END RWY RUTTED N-S.  USE CTN LDG.","2","Added",""
"2026/05/14","03396.3","A","FL","90FL","OKEECHOBEE","US","A110-7","AIRPORT","GENERAL_REMARK","","7","N END RWY HOLES. USE CTN LDG.","2","Added",""
"2026/05/14","03513.","A","FL","TPA","TAMPA","US","A110-14","AIRPORT","GENERAL_REMARK","","14","US CUST AVBL 7 DAYS A WEEK, 0600-2200 HOURS. PPR 24 HOURS FOR AFT HOURS; CTC CBP SUPVR AT 813-676-4590; CTC AIRPORT OPERATIONS AT 813-870-8770.","2","Added",""
"2026/05/14","03513.","A","FL","TPA","TAMPA","US","A110-15","AIRPORT","GENERAL_REMARK","","15","N RON RSTD TO TUG IN/TUG OUT OPS FOR ADG III OR LGR","2","Added",""
"2026/05/14","03640.23","A","GA","FFC","ATLANTA","US","A39-13/31","RUNWAY","PCN","13/31","1","PCR VALUE: 324/F/D/X/T","2","Added",""
"2026/05/14","03650.","A","GA","AGS","AUGUSTA","US","A110-8","AIRPORT","GENERAL_REMARK","","8","TOUCH AND GO OPS UNAVBL FOR ACFT OVER 12500 LBS.","2","Added",""
"2026/05/14","03862.","A","GA","LGC","LAGRANGE","US","A70-A+","FUEL_TYPE","FUEL_TYPE","A+","1","FOR SVC AFT HRS CALL 706-616-1553","2","Added",""
"2026/05/14","03869.2","A","GA","LZU","LAWRENCEVILLE","US","A39-07/25","RUNWAY","PCN","07/25","1","PCR VALUE: 330/F/C/X/T","2","Added",""
"2026/05/14","04071.","A","GA","VLD","VALDOSTA","US","A43-04","RUNWAY_END","VGSI_CODE","04","1","PAPI UNUSBL BYD 7 DEG LEFT OF CNTRLN.","2","Added",""
"2026/05/14","04086.","A","GA","5A9","WARM SPRINGS","US","A75-H","AIRPORT","TRNS_STRG_HGR_FLAG","","1","PPR","2","Added",""
"2026/05/14","04183.","A","ID","U58","DOWNEY","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","15 FT ROAD PARL TO RWY.","2","Added",""
"2026/05/14","04225.33","H","ID","1ID5","KETCHUM","US","A30A-H2","RUNWAY_END","RWY_END_ID","H2","1","TLOF DIMENSIONS 50 X 50. FATO DIMENSIONS 75 X 75. SAFETY AREA DIMENSIONS 75 X 75. PRIMARY INGRESS/EGRESS; 180/180 DEGS.","2","Added",""
"2026/05/14","04342.1","A","ID","0ID","THATCHER","US","A110-4","AIRPORT","GENERAL_REMARK","","4","CTN: PSBL LRG WILDLIFE ON OR INVOF RWY. ","2","Added",""
"2026/05/14","04342.1","A","ID","0ID","THATCHER","US","A33-17/35_COND","RUNWAY_SURFACE_TYPE","COND","17/35","1","RWY SFC ROUGH DUE TO HVY LIVESTOCK TFC ON RWY.","2","Added",""
"2026/05/14","04413.","A","IL","BLV","BELLEVILLE","US","A110-75","AIRPORT","GENERAL_REMARK","","75","MIL ACFT: RWY 32L 1000 FT OVRN AVBL; RWY 14R 1000 FT OVRN AVBL.","2","Added",""
"2026/05/14","04508.","A","IL","ORD","CHICAGO","US","A110-52","AIRPORT","GENERAL_REMARK","","52","ORD TXL SP CLSD TO ACFT WINGSPAN MORE THAN 167FT.","2","Added",""
"2026/05/14","04508.","A","IL","ORD","CHICAGO","US","A110-53","AIRPORT","GENERAL_REMARK","","53","ORD TXL SE CLSD TO ACFT WINGSPAN MORE THAN 118FT.","2","Added",""
"2026/05/14","04508.","A","IL","ORD","CHICAGO","US","A110-54","AIRPORT","GENERAL_REMARK","","54","ORD TWY A6 CLSD TO ACFT WINGSPAN MORE THAN 167FT.","2","Added",""
"2026/05/14","05075.","A","IL","IL02","ZION","US","A110-4","AIRPORT","GENERAL_REMARK","","4","MANAGER EMAIL: MANAGER@RAVENWOODAIRPORT.COM","2","Added",""
"2026/05/14","05194.","A","IN","CEV","CONNERSVILLE","US","A58-18","RUNWAY_END","CLOSE_IN_OBSTN","18","1","CROPS 220 FT R OF CNTRLN.","2","Added",""
"2026/05/14","05194.","A","IN","CEV","CONNERSVILLE","US","A58-36","RUNWAY_END","CLOSE_IN_OBSTN","36","1","CROPS 275 FT L/R OF CNTRLN.","2","Added",""
"2026/05/14","05388.11","A","IN","JVY","JEFFERSONVILLE","US","A70-A","FUEL_TYPE","FUEL_TYPE","A","1","AVBL 0600-2300, AFT HRS CALL AHD RQRD.","2","Added",""
"2026/05/14","05649.1","A","IN","GEZ","SHELBYVILLE","US","A110-5","AIRPORT","GENERAL_REMARK","","5","AP HEL LESS THAN 5000 LB VFR TFC PAT ALT 500 FT AGL.","2","Added",""
"2026/05/14","05816.","A","IA","AXA","ALGONA","US","A51-13","RUNWAY_END","DISPLACED_THR_LEN","13","1","31:1 CLEARANCE TO DTHR.","2","Added",""
"2026/05/14","06871.","H","KS","65KS","SAINT GEORGE","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","KVOTH2@GMAIL.COM","2","Added",""
"2026/05/14","06871.","H","KS","65KS","SAINT GEORGE","US","A30-H1","RUNWAY","RWY_ID","H1","1","FATO 67X67 FT; SA 90X90 FT; INGRESS/EGRESS 360/090-360/090.","2","Added",""
"2026/05/14","07436.","A","LA","BXA","BOGALUSA","US","A42-18_COND","RUNWAY_END","RWY_MARKING_COND","18","1","MARKINGS ARE FADED AND ARE COVERED WITH MOLD.","2","Added",""
"2026/05/14","07436.","A","LA","BXA","BOGALUSA","US","A42-36_COND","RUNWAY_END","RWY_MARKING_COND","36","1","MARKINGS ARE FADED AND COVERED WITH MOLD.","2","Added",""
"2026/05/14","07436.","A","LA","BXA","BOGALUSA","US","A33-18/36_COND","RUNWAY_SURFACE_TYPE","COND","18/36","1","RWY CONTAINS SVRL CRACKS WITH GRASS ERUPTION AND RAVELING.","2","Added",""
"2026/05/14","08290.55","A","ME","7ME7","SEBEC","US","A110-1","AIRPORT","GENERAL_REMARK","","1","OWNER REQUESTS ARPT NOT BE CHARTED.","2","Added",""
"2026/05/14","08752.5","A","MA","31MA","BELCHERTOWN","US","A110-2","AIRPORT","GENERAL_REMARK","","2","PPR RQRD.","2","Added",""
"2026/05/14","08752.5","A","MA","31MA","BELCHERTOWN","US","A110-3","AIRPORT","GENERAL_REMARK","","3","LND RWY 33; TKOF RWY 15.","2","Added",""
"2026/05/14","08752.5","A","MA","31MA","BELCHERTOWN","US","A110-4","AIRPORT","GENERAL_REMARK","","4","TREES RWY 15.","2","Added",""
"2026/05/14","09654.","A","MI","CVX","CHARLEVOIX","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ASST AMGR: RUSS MCCRANEY.","2","Added",""
"2026/05/14","09749.","A","MI","DTW","DETROIT","US","A30-09R/27L","RUNWAY","RWY_ID","09R/27L","1","WEST 1713 FT CLSD INDEFLY.","2","Added",""
"2026/05/14","10115.","A","MI","MTC","MOUNT CLEMENS","US","A110-46","AIRPORT","GENERAL_REMARK","","46","VFR ACFT CTC APP CON 30 NM OUT.","2","Added",""
"2026/05/14","10361.19","H","MI","41MI","STURGIS","US","A18","AIRPORT","FACILITY_USE_CODE","","1","MEDICAL USE.","2","Added",""
"2026/05/14","10361.19","H","MI","41MI","STURGIS","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1","1","POLE WEST OF THE PAD.","2","Added",""
"2026/05/14","10438.11","H","MI","89MI","WEST BRANCH","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","TAHODGES@TEAMHODGES.COM.","2","Added",""
"2026/05/14","10465.01","H","MI","9MI0","YPSILANTI","US","A52-H1","RUNWAY_END_OBSTN","OBSTN_TYPE","H1","1","SOUTH OF THE PAD.","2","Added",""
"2026/05/14","10605.07","C","MN","19MN","BUFFALO","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10605.08","H","MN","MN03","BUFFALO","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10616.965","C","MN","83MY","CHAMPLIN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10618.3","A","MN","MN24","LINO LAKES","US","A110-6","AIRPORT","GENERAL_REMARK","","6","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10733.612","A","MN","MY17","HASTINGS","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10742.13","C","MN","6MN3","HOWARD LAKE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","10821.","A","MN","MIC","MINNEAPOLIS","US","A110-12","AIRPORT","GENERAL_REMARK","","12","WHEN ATCT CLSD, FOR CD CTC MINNEAPOLIS APCH ON 121.6.","2","Added",""
"2026/05/14","10827.","A","MN","FCM","MINNEAPOLIS","US","A110-19","AIRPORT","GENERAL_REMARK","","19","FOR CD WHEN ATCT CLSD CTC MINNEAPOLIS APCH 121.7.","2","Added",""
"2026/05/14","10827.2","A","MN","ANE","MINNEAPOLIS","US","A110-6","AIRPORT","GENERAL_REMARK","","6","WHEN ATCT CLSD, FOR CD CTC MINNEAPOLIS APCH ON 121.85.","2","Added",""
"2026/05/14","10838.01","H","MN","MN43","MORA","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ATTN: RAYMOND WAGNER","2","Added",""
"2026/05/14","10974.","A","MN","STP","ST PAUL","US","A110-16","AIRPORT","GENERAL_REMARK","","16","WHEN ATCT CLSD, FOR CD CTC MINNEAPOLIS APCH ON 121.675.","2","Added",""
"2026/05/14","11046.853","H","MN","13MN","WACONIA","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Added",""
"2026/05/14","11147.","A","MS","BIX","BILOXI","US","A110-53","AIRPORT","GENERAL_REMARK","","53","CAUTION: RWY 04/22, TWY A, TWY D & TWY E LACK 25 FT PAVED SHOULDERS. TWY B & TWY F HAVE 25 FT PAVED SHOULDERS ONLY ON ONE SIDE.","2","Added",""
"2026/05/14","11481.11","H","MS","95MS","WAYNESBORO","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","EMAIL: DSLAY@WAYNEGENERALHOSPITAL.ORG","2","Added",""
"2026/05/14","11481.11","H","MS","95MS","WAYNESBORO","US","A30-H1","RUNWAY","RWY_ID","H1","1","TLOF 44 FT X 44 FT; FATO 73 FT X 73 FT; SAFETY AREA 12 FT X 12 FT.","2","Added",""
"2026/05/14","11731.5","A","MO","67MU","FRANKFORD","US","A81-BCN","AIRPORT","BCN_LGT_SKED","","1","BCN LIGHTING IS OPER BY ARPT OPR. CALL AHEAD FOR BCN TO BE TURNED ON.","2","Added",""
"2026/05/14","12418.","A","MT","GPI","KALISPELL","US","A110-4","AIRPORT","GENERAL_REMARK","","4","ARFF INDEX C FOR SKED INDEX C ACR OPS; OTHERWISE, ARFF INDEX B EXC 30 MIN PPR.","2","Added",""
"2026/05/14","12439.01","A","MT","0MT6","MARION","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","EMERG: 406-471-8554.","2","Added",""
"2026/05/14","12439.01","A","MT","0MT6","MARION","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER","1","EMERG: 406-471-8554.","2","Added",""
"2026/05/14","12764.43","A","NE","34NE","HERSHEY","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","ALT NR: 308-530-2702 OR 308-520-1340.","2","Added",""
"2026/05/14","13020.1","A","NV","BTY","BEATTY","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","TRRN RISES 3:1 FOR 2 MI TO BASE OF MTN.","2","Added",""
"2026/05/14","13044.2","A","NV","U74","CRESCENT VALLEY","US","A33-15/33_COND","RUNWAY_SURFACE_TYPE","COND","15/33","1","WEEDS CVR OVER 1/2 THE RWY SFC.","2","Added",""
"2026/05/14","13123.","A","NV","RNO","RENO","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","PRES/CEO OF RENO-TAHOE ARPT AUTH- CRIS JENSEN, ADAM TENNANT MGR OF AIRSDIE OPS 775-328-6490.","2","Added",""
"2026/05/14","13487.","A","NJ","ACY","ATLANTIC CITY","US","A110-26","AIRPORT","GENERAL_REMARK","","26","DE-ICING PAD FOR DE-ICING OPS ONLY.  EXE CTC ARPT OPS 609-645-7895 EXT 4702.","2","Added",""
"2026/05/14","14563.1","A","NM","F37","CARRIZOZO","US","A75-H","AIRPORT","TRNS_STRG_HGR_FLAG","","1","CALL MGR FOR AVAIL.","2","Added",""
"2026/05/14","14563.1","A","NM","F37","CARRIZOZO","US","A48-24","RUNWAY_END","RWY_END_LGTS_FLAG","24","1","OTS INDFLY","2","Added",""
"2026/05/14","14741.6","A","NM","18T","TATUM","US","A110-5","AIRPORT","GENERAL_REMARK","","5","6""-12"" VEGETATION IN ALL  ON ARPT PAVEMENTS; RAMP TIE DOWNS COVERED BY VEGETATION, 2 FT-10 FT SCTRD BRUSH NORTH SIDE TRANSITION AREA.","2","Added",""
"2026/05/14","14741.6","A","NM","18T","TATUM","US","A33-12/30_COND","RUNWAY_SURFACE_TYPE","COND","12/30","1","NUMEROUS UNFILLED CRACKS WITH 1 FT VEGETATION.","2","Added",""
"2026/05/14","16517.51","H","NC","NC95","ASHEVILLE","US","A110-3","AIRPORT","GENERAL_REMARK","","3","1NA AWOS-3P IS ASSOCIATED WITH HELIPORT NC95.","2","Added",""
"2026/05/14","16608.","A","NC","CLT","CHARLOTTE","US","A39-01L/19R","RUNWAY","PCN","01L/19R","1","PCR VALUE: 627/R/C/W/T","2","Added",""
"2026/05/14","16923.21","A","NC","5NC2","MOCKSVILLE","US","A110-10","AIRPORT","GENERAL_REMARK","","10","RWY 02L HAS 20 FT DROP-OFF 25 FT FROM DEP END OF RWY.","2","Added",""
"2026/05/14","17030.21","A","NC","76NR","RAEFORD","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC WASHINGTON ARTCC AT 703-771-3587.","2","Added",""
"2026/05/14","17030.21","A","NC","76NR","RAEFORD","US","A110-2","AIRPORT","GENERAL_REMARK","","2","VFR DAY USE.","2","Added",""
"2026/05/14","17030.21","A","NC","76NR","RAEFORD","US","A11","AIRPORT_CONTACT","NAME","OWNER","1","ATTN: BOBBY ALLEN","2","Added",""
"2026/05/14","17211.","A","NC","ILM","WILMINGTON","US","A110-7","AIRPORT","GENERAL_REMARK","","7","PILOTS CONDUCTING EFVS OPS; BE AWARE LED ALS IN USE RWY 35.","2","Added",""
"2026/05/14","17338.3","A","ND","ND22","GARRISON","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR EMERG USE ONLY.","2","Added",""
"2026/05/14","17349.13","A","ND","RDR","GRAND FORKS","US","A110-55","AIRPORT","GENERAL_REMARK","","55","SVC: FLUID: SP PRESAIR DE-ICE NOT AVBL.","2","Added",""
"2026/05/14","17914.02","H","OH","89OH","FINDLAY","US","A33-H1_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","H1","1","ROOFTOP.","2","Added",""
"2026/05/14","18846.605","A","OK","OL51","CARTER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","VFR OPS ONLY.","2","Added",""
"2026/05/14","19072.01","A","OK","O44","LEXINGTON","US","A110-4","AIRPORT","GENERAL_REMARK","","4","RWY 35 CTN:  42 FT TREE 345 FT FM RWY END 64 FT RIGHT OF EXTDD CNTRLN.","2","Added",""
"2026/05/14","19072.01","A","OK","O44","LEXINGTON","US","A57-17","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","17","1","25 FT BLDG 125 FTLEFT OF CNTRLN AT DER. 6 FT FENCE 120 FT LEFT OF CNTRLN AT DER. CONT OBST EXCEEDS A 45 DEG SLOPE.","2","Added",""
"2026/05/14","19072.01","A","OK","O44","LEXINGTON","US","A52-17","RUNWAY_END_OBSTN","OBSTN_TYPE","17","1","CTN: 4 FT FENCE AT DER.","2","Added",""
"2026/05/14","19116.8","A","OK","OL03","NIDA","US","A30A-18","RUNWAY_END","RWY_END_ID","18","1","VFR ONLY.","2","Added",""
"2026/05/14","19116.8","A","OK","OL03","NIDA","US","A30A-36","RUNWAY_END","RWY_END_ID","36","1","VFR ONLY.","2","Added",""
"2026/05/14","19150.","A","OK","H76","PAWHUSKA","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR TRANSPORTATION CALL: JOHN FREE 918-639-6115 OR STEVE SEWELL 918-287-2211.","2","Added",""
"2026/05/14","19215.","A","OK","SRE","SEMINOLE","US","A110-2","AIRPORT","GENERAL_REMARK","","2","DEER AND MISC WILDLIFE ON AND INVOF RWY.","2","Added",""
"2026/05/14","19345.","A","OR","S12","ALBANY","US","A43-34","RUNWAY_END","VGSI_CODE","34","1","PAPI UNUSBL BYD 5 DEGS LEFT OF CNTRLN.","2","Added",""
"2026/05/14","19366.23","H","OR","53OR","BEAVERTON","US","A30A-H1","RUNWAY_END","RWY_END_ID","H1","1","TLOF DIMENSIONS 45 X 45. FATO DIMENSIONS 68 X 68. SAFETY AREA DIMENSIONS 20 X 20. PRIMARY INGRESS/EGRESS; 061/241 DEGS. SECONDARY INGRESS/EGRESS; 143/323 DEGS.","2","Added",""
"2026/05/14","19463.11","A","OR","OR78","HARRISBURG","US","A12","AIRPORT_CONTACT","ADDRESS1","OWNER","1","OR 23095 NORTH COBURG RD HARRISBURG, OR 97446","2","Added",""
"2026/05/14","19513.1","A","OR","OR96","MEDFORD","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADNL CTC: PHIL RADCLIFF 541-826-3785.","2","Added",""
"2026/05/14","19513.1","A","OR","OR96","MEDFORD","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","CELL 541-941-4107.","2","Added",""
"2026/05/14","20369.91","A","PA","W73","FAIRFIELD","US","A110-8","AIRPORT","GENERAL_REMARK","","8","ARPT CLSD TO NGT OPNS.","2","Added",""
"2026/05/14","20622.11","H","PA","4PN4","JERSEY SHORE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC NEW YORK ARTCC AT 631-468-1425.","2","Added",""
"2026/05/14","22102.","A","SC","AND","ANDERSON","US","A110-6","AIRPORT","GENERAL_REMARK","","6","PILOTS CONDUCTING EFVS OPS; BE AWARE LED ALS IN USE RWY 05.","2","Added",""
"2026/05/14","22183.1","A","SC","SC61","CHERAW","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","VFR, PVT USE ONLY.","2","Added",""
"2026/05/14","22183.1","A","SC","SC61","CHERAW","US","A110-1","AIRPORT","GENERAL_REMARK","","1","POWER LINES/POLES 300 FT FROM RWY 27 THR.","2","Added",""
"2026/05/14","22183.1","A","SC","SC61","CHERAW","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC FLORENCE APCH AT 843-669-5194, WHEN APCH CLSD CTC JACKSONVILLE ARTCC AT 904-845-1592.","2","Added",""
"2026/05/14","22536.21","A","SC","DYB","SUMMERVILLE","US","A110-8","AIRPORT","GENERAL_REMARK","","8","CURRENT AWOS INFO - KDYB.AWOSNET.COM","2","Added",""
"2026/05/14","22538.","A","SC","SSC","SUMTER","US","A30-04L/22R","RUNWAY","RWY_ID","04L/22R","1","GRVD CONC. FIRST 1000 FT OF RWY 04R AND FIRST 1000 FT OF RWY 22L CONC AND MIDDLE 6014 FT GRVD CONC.","2","Added",""
"2026/05/14","22968.","A","TN","65TN","FALL BRANCH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FQT WILDLIFE ON AND ARND RWY.","2","Added",""
"2026/05/14","22968.","A","TN","65TN","FALL BRANCH","US","A110-3","AIRPORT","GENERAL_REMARK","","3","CTAF 122.90","2","Added",""
"2026/05/14","23332.","A","TX","T00","ANAHUAC","US","A31-17/35","RUNWAY","RWY_LEN","17/35","1","MARKED 1660 FT LONG.","2","Added",""
"2026/05/14","23332.","A","TX","T00","ANAHUAC","US","A42-12_COND","RUNWAY_END","RWY_MARKING_COND","12","1","MKGS FADED.","2","Added",""
"2026/05/14","23332.","A","TX","T00","ANAHUAC","US","A42-30_COND","RUNWAY_END","RWY_MARKING_COND","30","1","MKGS FADED.","2","Added",""
"2026/05/14","23412.13","A","TX","54T","BAYTOWN","US","A70-A","FUEL_TYPE","FUEL_TYPE","A","1","FOR FUEL CALL 281-383-2320.","2","Added",""
"2026/05/14","23502.02","A","TX","10XS","BROWNWOOD","US","A75-T","AIRPORT","TRNS_STRG_TIE_FLAG","","1","TIEDOWNS AVBL.","2","Added",""
"2026/05/14","23543.02","H","TX","XA00","CAMPBELL","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR NOISE ABATEMENT APRCH HLZ FROM WEST.","2","Added",""
"2026/05/14","23593.","A","TX","CDS","CHILDRESS","US","A17-H1","AIRPORT_ATTEND_SCHED","HOUR","1","1","UNATTD NEW YEAR'S DAY","2","Added",""
"2026/05/14","23619.","A","TX","6R3","CLEVELAND","US","A110-9","AIRPORT","GENERAL_REMARK","","9","TGL OPNS PROHIBITED WHEN FOUR OR MORE ACFT OPRG IN TFC PAT.","2","Added",""
"2026/05/14","23658.","A","TX","NGW","CORPUS CHRISTI","US","A110-7","AIRPORT","GENERAL_REMARK","","7","FLD HRS SUBJ CHG VIA NOTAM.","2","Added",""
"2026/05/14","23662.","A","TX","NWL","CORPUS CHRISTI","US","A110-8","AIRPORT","GENERAL_REMARK","","8","FLD HRS SUBJ CHG VIA NOTAM.","2","Added",""
"2026/05/14","23695.03","H","TX","2XA3","CYPRESS","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","HEL CONTACT","2","Added",""
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A40-17/35","RUNWAY","RWY_LGT_CODE","17/35","1","RWY LIGHT SPACING 100 FT BETWEEN RWY LTS.","2","Added",""
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A51-17","RUNWAY_END","DISPLACED_THR_LEN","17","1","DTHR LTS & MKGS NOT COINCIDENT.","2","Added",""
"2026/05/14","23887.11","A","TX","50F","FORT WORTH","US","A52-17","RUNWAY_END_OBSTN","OBSTN_TYPE","17","1","DTHR LTS & MKGS NOT COINCIDENT.","2","Added",""
"2026/05/14","23887.3","A","TX","T67","FORT WORTH","US","A110-7","AIRPORT","GENERAL_REMARK","","7","ABN OBSC BY RAMP LIGHTING","2","Added",""
