airwayKey,awyId,awyDesignation,regulatory,remark,airwayString,updateDate,sourceCycle,sourceTable,sourceRowId
AIRWAY:V489,V489,V,Y,,COATE LEMOR HUO CAMMO WEARD FILPS SAGES CYPER AGNEZ ALB,2021/10/25,2026-05-14,AWY_BASE,1301
AIRWAY:V491,V491,V,Y,,BGQ URTOW TKA,2010/11/17,2026-05-14,AWY_BASE,1302|1303
AIRWAY:V492,V492,V,Y,,PBI WHELM STOOP ANGEE CUKPO MLB,2025/02/24,2026-05-14,AWY_BASE,1304
AIRWAY:V493,V493,V,Y,,LVT BRUNO HYK,2024/05/13,2026-05-14,AWY_BASE,1305
AIRWAY:V494,V494,V,Y,,CEC YOBUN ANAJE DUHJY SEVLY FOYTE FOT JENNI ENI CABEX ROZZA SNUPY POPES RAGGS PIVSE SAC ROZZY HAGAN AUDIO SWR HETRY HUYJO WAGGE VIKES CHIME OHOLI HZN,2023/06/09,2026-05-14,AWY_BASE,1306
AIRWAY:V495,V495,V,Y,,FJS BAYTS PAPLE MERLI KOLER RBG VAUGN NOTTI HORTE CVO ADLOW BREAF UBG ENDZZ BTG OKARE TOUTL ALDER CIDUG SEA,2025/02/27,2026-05-14,AWY_BASE,1307
AIRWAY:V497,V497,V,Y,,REO ILR AKUKY WIPLO DOWCY IMB RENCE CEVBI LTJ SUNED PAPPS MWH EPH,2017/05/25,2026-05-14,AWY_BASE,1308
AIRWAY:V498,V498,V,Y,,MCG POCYI NIXON AHVUH GEYHY GAL EBIKY KATEL CASAC BALIN JUMAS OTZ,2025/08/15,2026-05-14,AWY_BASE,1309
AIRWAY:V499,V499,V,Y,,BAL ENSUE DLUCA CLIPR TRISH BELAY KITHE GEERI LRP KERYN JUPAS CHLSE MARRC MEGSS MEATS OYUCA CFB,2020/07/23,2026-05-14,AWY_BASE,1310
AIRWAY:V5,V5,V,Y,,PZD GILLY VNA UCALA DBN HEPUT HADOC BEYLO TRAPI CORVI PENFI AHN,2025/04/14,2026-05-14,AWY_BASE,1311|1312
AIRWAY:V50,V50,V,Y,,STJ WITAG PATTN JAWED YIGRE IRK SPI BUDDY LATHA HASSE AXC LUSLY ZARIR ARCOL GAULS ORLEY TTH KIYSI MATAN FILMS VHP ZAVNE HOMAR NEWTO MOTTS ARBAS LEEDS DQN,2023/06/05,2026-05-14,AWY_BASE,1313
AIRWAY:V500,V500,V,Y,,BTG ENDZZ UBG CANBY GLARA HARZL RATZZ GASHE COVBO ROAMS IMB POTSY FONNA HOSTS DAGNE PARMO BOI AROWS HESGO EREXE DERSO SOLDE PRESN REAPS MENIN BETRE KNURL JANIN TANOY SICOY PIH,2023/06/21,2026-05-14,AWY_BASE,1314
AIRWAY:V501,V501,V,Y,,MRB HGR GGRIF COFAX BLINK PSB,2025/05/21,2026-05-14,AWY_BASE,1315
AIRWAY:V502,V502,V,Y,,DDC KUDDO SOSPE DISKS HARAN SPELT YETRU OKZUC JASIG HUT BURTO JUBVO WAIVE FLOSS ANUGE EMP KICRE JHAWK HOOZE RUGBB NOAHS MCI AYOCI LASSO BQS CUTAN FONIX KIVDE IRK,2025/08/01,2026-05-14,AWY_BASE,1316
AIRWAY:V503,V503,V,Y,,RST FARVI CID,2021/11/03,2026-05-14,AWY_BASE,1317
AIRWAY:V504,V504,V,Y,,ENN RAMPA KANUT BTT,2025/08/01,2026-05-14,AWY_BASE,1318
AIRWAY:V505,V505,V,Y,,MCW HIBLO FREED ALMAY PRAGS LYDIA PRIOR GEP DLH CFBPC HIB DUNEC SQEAK BEBEL WANRI JIBDU INL,2023/01/18,2026-05-14,AWY_BASE,1319
AIRWAY:V506,V506,V,Y,,OTZ NECSI SETUP BAIME GUVLE IHIHI OME ANWEX OOTKA DACIA KOZOC RICVO GOYWI JOHNI BOREH EKEPE MARSI BET DOLPE CAYON RAGES KOWOK AKN,2024/05/28,2026-05-14,AWY_BASE,1320
AIRWAY:V507,V507,V,Y,,OME LILES JEMGA PHOTO CIVED ESKAR OTZ,2010/11/17,2026-05-14,AWY_BASE,1321|1322
AIRWAY:V508,V508,V,Y,,MDO DEALS SEWAR SKILA ROJAR ENA TWIGI NEARR AKGAS SQA,2024/07/15,2026-05-14,AWY_BASE,1323|1324
AIRWAY:V509,V509,V,Y,,PIE CROWD HALLR,2017/12/05,2026-05-14,AWY_BASE,1325
AIRWAY:V51,V51,V,Y,,OMN JODAB BULLI ASTOR BUNDE CRG HCH LVT HERMS MIXKO IIU SHB ZAVNE ZIPPY AZHUP OCKEL ZOFRI BVT OXFAT ZORRO LUCIT COKED CGT,2025/08/01,2026-05-14,AWY_BASE,1326
AIRWAY:V510,V510,V,Y,,MCG IRUCU ERLAN WINOR FFITZ ROHHN TAGER BGQ,2025/08/01,2026-05-14,AWY_BASE,1327|1328
AIRWAY:V511,V511,V,Y,,LAL CAVAR HALLR SIGNL THNDR GILBI NEWER HOLID FRRDY DHP,2025/03/03,2026-05-14,AWY_BASE,1329
AIRWAY:V512,V512,V,Y,,PXV HOLAN SACKO CHERI DAMEN IIU FINCH CLEGG HYK,2018/06/06,2026-05-14,AWY_BASE,1330
AIRWAY:V513,V513,V,Y,,LVT CENUD ZEZJA OJETO LEFVO EWO JBEAM BRBON IIU,2020/11/12,2026-05-14,AWY_BASE,1331
AIRWAY:V514,V514,V,Y,,MZB HAILE RYAHH BARET CANNO JLI WARNE TRM CONES CLOWD TNP JOTNU ZELMA GFS SHUSS LYNSY BLD,2026/03/19,2026-05-14,AWY_BASE,1332
AIRWAY:V515,V515,V,Y,,GKN MERIE ALTEW BIG,2023/06/02,2026-05-14,AWY_BASE,1333
AIRWAY:V517,V517,V,Y,,SOT WHINS TAMPI MIAMI LOZ IRVIN LOGIC CODEL NOUNS FLM,2025/04/14,2026-05-14,AWY_BASE,1334
AIRWAY:V518,V518,V,Y,,FIM TWINE LANGE KIMMO SLAPP BOGET PMD,2026/03/17,2026-05-14,AWY_BASE,1335
AIRWAY:V519,V519,V,Y,,VXV NEYLN GOODL TAMPI FARLI YUMMY HILTO GZG TELOC BLF,2025/06/23,2026-05-14,AWY_BASE,1336
AIRWAY:V52,V52,V,Y,,STL TOY KENBE CRATS OFEND ZIMUN PXV,2024/07/05,2026-05-14,AWY_BASE,1337
AIRWAY:V520,V520,V,Y,,BTG OGYAJ LTJ AMPLE OZODU VIRTU PSC CITYS LYLES ALW CLOVA MQG ZATIP FERDI LKT ORELE UNEPE DBS JAC,2022/11/10,2026-05-14,AWY_BASE,1338
AIRWAY:V521,V521,V,Y,,MAI MALON RRS EGEST SKIPO CLIOS BANBI PETRY SHADY JEDOP MGM KYLEE ADZIN HANDE VUZ,2025/02/24,2026-05-14,AWY_BASE,1339
AIRWAY:V524,V524,V,Y,,CHE HAHNS WALRU LAR POVOH AFMAG BFF JADOB HICKO JANUR OGFAJ LBF,2022/03/09,2026-05-14,AWY_BASE,1340
AIRWAY:V526,V526,V,Y,,OBK DEERE BRAIK MINCE MUSKY MAPER GIJ,2025/09/29,2026-05-14,AWY_BASE,1341
AIRWAY:V527,V527,V,Y,,HOT HIDER ROVER DANIL SCRAN CASKS WESTY RZC GAMPS CITGA SUEEY JENKY BILIE RIZUR SGF,2026/03/26,2026-05-14,AWY_BASE,1342
AIRWAY:V528,V528,V,Y,,PXR BUNTR WORZO HOMRR DBACK PICHR EAGUL PAYSO DEHOG SJN,2025/08/01,2026-05-14,AWY_BASE,1343
AIRWAY:V53,V53,V,Y,,CHS GRECI ADCOM CAE WIDER WILLS UNARM BUILD SPA CARTT OBURY SUG BUSIC ROANS HMV HYK FEDRA IIU HEALS STREP HOUSE MOUTH ICUCO VHP,2023/03/02,2026-05-14,AWY_BASE,1344
AIRWAY:V530,V530,V,Y,,TXO CDS,2017/05/25,2026-05-14,AWY_BASE,1345
AIRWAY:V531,V531,V,Y,,FAI MINTO GOLLY REEBA SATUE TAL DEYKI ELCON CENSE TOYKU HSL ATAGO DESOY WLK OTZ,2023/02/27,2026-05-14,AWY_BASE,1346|1347
AIRWAY:V532,V532,V,Y,,FSM AKINS VIANE HANIG OKM INHOF WOTNA SAPPA KEVIL SEARS CALVA PER BIKCA DOTEE JAMEY TEROY ICT WAIVE STONS ANTON SLN OXETY WIDMA STEEL KOPFY VACUS LNK,2025/12/01,2026-05-14,AWY_BASE,1348
AIRWAY:V533,V533,V,Y,,PIE LAL JIJCI ZOVLU CAMBE ORL OVIDO OAKIE SMYRA MIKBE OMN,2021/11/04,2026-05-14,AWY_BASE,1349
AIRWAY:V535,V535,V,Y,,SQS CRINK ZETUR VOSFY HLI,2014/10/03,2026-05-14,AWY_BASE,1350
AIRWAY:V536,V536,V,Y,,OTH ZUBOR RARES TICKY CVO SHEDD LATHE JAIME MANTE EENIE DSD DUMMP ZORNS ARNOY ZEMAB ROAMS RENCE HEPPE TEBKE OLNUC PDT ZUTED ALW RENGO BIDDY LEKIC PUW PENAE JETTS MLP FIKAB VAILL FCA KIVVE GAPAR PIKUN CHOTE DATSA IMUPE GTF URELE ANNEM FALDE SWEDD GODFE MENAR BZN SHR HERKA MIDGE GCC WUVUT ECS ZAMBI RAP,2025/12/04,2026-05-14,AWY_BASE,1351
AIRWAY:V537,V537,V,Y,,DEARY JIHMU PRESK CERMO VANNI OCF LEJKO GNV ALVIN GEF,2025/02/27,2026-05-14,AWY_BASE,1352
AIRWAY:V538,V538,V,Y,,TNP JOTNU ZELMA GFS CRESO LAS,2009/06/04,2026-05-14,AWY_BASE,1353
AIRWAY:V539,V539,V,Y,,EYW CORGI KARTR GOODY MILES RSW,2024/07/15,2026-05-14,AWY_BASE,1354
AIRWAY:V54,V54,V,Y,,ACT OVFAC IMIPE DRILL THING CQY TXK WASHO MUFRE LIT SDZ RAEFO LORRY FAY BYRNE MANWE JOSCH ISO,2026/03/26,2026-05-14,AWY_BASE,1355
AIRWAY:V540,V540,V,Y,,CNG TAMMS PAMPI ALING DUEAS FAM,2021/04/21,2026-05-14,AWY_BASE,1356
AIRWAY:V543,V543,V,Y,,LEV PEPSI GOING SAFES RAYOP WAVEZ OYSTY RYTHM CILVU LBY BAING PAULD MEI,2021/02/22,2026-05-14,AWY_BASE,1357
AIRWAY:V545,V545,V,Y,,MLS FESTU OYICE YAFLU ALOPE GINBE HASIP OFETI ISN,2021/08/19,2026-05-14,AWY_BASE,1358
AIRWAY:V546,V546,V,Y,,INK YOGSU MAF QUADZ BGS,2012/07/30,2026-05-14,AWY_BASE,1359
AIRWAY:V547,V547,V,Y,,CYS SLATR HOCXU JEZZY POLDE IIP GLEES DDY,2019/12/23,2026-05-14,AWY_BASE,1360
AIRWAY:V548,V548,V,Y,,CLL THONY YOBUR DRPPD RIFFY BUSTS BARBA BARES ONUPY BOSEL ACT,2021/10/26,2026-05-14,AWY_BASE,1361
AIRWAY:V55,V55,V,Y,,DQN ROSSY HIGLA BOOKS FWA GFK UYTAG BEHQY SANDD YIRNU BIS,2026/01/20,2026-05-14,AWY_BASE,1362
AIRWAY:V550,V550,V,Y,,COT MILET LEMIG SAT PINCH CWK,2025/06/20,2026-05-14,AWY_BASE,1363
AIRWAY:V552,V552,V,Y,,LCH PLRMO HATHA SWIFF RAYNE LFT CLYNT HATCH CUSAL GRICE WAGPO TBD OLEDD SAFES HRV SNAKI PCU STENN CAESA MINDO SCALY OBOES SUVOC SJI STETS YORUP MVC,2024/01/25,2026-05-14,AWY_BASE,1364
AIRWAY:V555,V555,V,Y,,PCU DUNBE CILVU MCB,2013/07/02,2026-05-14,AWY_BASE,1365
AIRWAY:V556,V556,V,Y,,SJT CHILD JCT ARPER STV VUH BOLOS WOLDE SBI,2022/11/09,2026-05-14,AWY_BASE,1366
AIRWAY:V559,V559,V,Y,,LFT ZUNOE BEDDY SALVO LSU,2015/03/10,2026-05-14,AWY_BASE,1367
AIRWAY:V56,V56,V,Y,,IRQ SAMMI STEET CAE COINT CHART SHEBA LARDS FLO TROCK ROWEL CEGAD FAY ROZBO WALLO BEULA FONPO KROVE EWN,2024/03/28,2026-05-14,AWY_BASE,1368
AIRWAY:V560,V560,V,Y,,EWM PRISO PIERS WHOLE DECAN MAYFY CONNE SFL DILLI LANIC CNM,2026/03/27,2026-05-14,AWY_BASE,1369
AIRWAY:V561,V561,V,Y,,GFK UNIZY JMS PIR,2021/10/26,2026-05-14,AWY_BASE,1370
AIRWAY:V562,V562,V,Y,,PXR KNOBB RADOM ZCARR FERER WNSKI DRK DILLY APEMY PGS MILKI TENZO CROWE MEADS BAMAA LAPIN KIDDS LAS,2022/01/24,2026-05-14,AWY_BASE,1371
AIRWAY:V563,V563,V,Y,,LBB WINEY YOTUD YALUT BGS,2011/11/02,2026-05-14,AWY_BASE,1372
AIRWAY:V564,V564,V,Y,,OAL MVA YERIN RYANN CHIME FMG,2023/06/02,2026-05-14,AWY_BASE,1373
AIRWAY:V565,V565,V,Y,,CWK SCOLL OSUME CLL OSCER LFK,2025/05/30,2026-05-14,AWY_BASE,1374
AIRWAY:V566,V566,V,Y,,GGG PODCI WORKS KANNE EIC AYEEE LUCEN KNELT COVEX MARTA NUBOY AEX MUSHE FISTY WRACK DOCET CAZZZ DILLS EYEKI VEILS RQR,2025/04/16,2026-05-14,AWY_BASE,1375
AIRWAY:V567,V567,V,Y,,PXR KNOBB RADOM ZCARR FERER INW,2023/06/02,2026-05-14,AWY_BASE,1376
AIRWAY:V568,V568,V,Y,,SAT GUADA STV MQP MUZZO SHAKY KARYN SPS,2025/06/10,2026-05-14,AWY_BASE,1377
AIRWAY:V569,V569,V,Y,,LFK MIGDE FZT HEXAS CQY,2024/01/26,2026-05-14,AWY_BASE,1378
AIRWAY:V57,V57,V,Y,,HYK SADDL FLM,1979/11/05,2026-05-14,AWY_BASE,1379
AIRWAY:V571,V571,V,Y,,IAH TNV OXITY LOA KISER ALLMO CQY,2018/11/14,2026-05-14,AWY_BASE,1380
AIRWAY:V572,V572,V,Y,,INW MAZDA FRISY FLG,2025/08/01,2026-05-14,AWY_BASE,1381
AIRWAY:V573,V573,V,Y,,IRW CESTA ALEXX ADM TEYUS YOGVA CAINE BYP TXK TOYOY PIKES ELMMO MARKI HOT,2025/10/03,2026-05-14,AWY_BASE,1382
AIRWAY:V574,V574,V,Y,,CWK MOUZE TNV IAH DAS,2025/06/23,2026-05-14,AWY_BASE,1383
AIRWAY:V575,V575,V,Y,,LAR RAMMS NIWOT PRONG WOLTS DVV,2021/11/03,2026-05-14,AWY_BASE,1384
AIRWAY:V576,V576,V,Y,,PSB SWISS ZAGTI FQM NOSEE HNK DNY,2023/04/19,2026-05-14,AWY_BASE,1385
AIRWAY:V577,V577,V,Y,,VCN BRIGS,2017/11/01,2026-05-14,AWY_BASE,1386
AIRWAY:V579,V579,V,Y,,RSW PINTS VIOLA SRQ JRGAL PIE,2025/02/24,2026-05-14,AWY_BASE,1387
AIRWAY:V580,V580,V,Y,,STL LEBOY SEXTN BRL,2026/01/21,2026-05-14,AWY_BASE,1388
AIRWAY:V581,V581,V,Y,,PIE TUMPY DADES LIMMO OCF,2025/08/01,2026-05-14,AWY_BASE,1389
AIRWAY:V583,V583,V,Y,,CWK TOAMY CLL GIFLE LOA FZT,2026/03/31,2026-05-14,AWY_BASE,1390
AIRWAY:V587,V587,V,Y,,HDF ACINS DAWNA RESOR LUCER BULGY DAG JOKUR TEELE DANBY WHIGG WOPMA BOACH CRESO DICSA BLD,2025/04/14,2026-05-14,AWY_BASE,1391
AIRWAY:V589,V589,V,Y,,MBW ALCOS DDY,2016/09/27,2026-05-14,AWY_BASE,1392
AIRWAY:V591,V591,V,Y,,JNC PACES EDUKY HUGSI RIYNO SLOLM GLENO LINDZ IDENE LILXO SXW UVTUH JESIE RLG,2021/07/02,2026-05-14,AWY_BASE,1393
AIRWAY:V593,V593,V,Y,,BKA CLUCK LYRIC SSR,2014/02/05,2026-05-14,AWY_BASE,1394
AIRWAY:V595,V595,V,Y,,OED CUTTR COPPR DRACK DSD,2017/05/25,2026-05-14,AWY_BASE,1395
AIRWAY:V597,V597,V,Y,,RZS OHIGH FIM SESPE VNY DARTS DODGR SLI MIDDS BALBO KRAUZ DANAH KELPS OCN HURSI CARIF MZB,2021/11/16,2026-05-14,AWY_BASE,1396
AIRWAY:V599,V599,V,Y,,RSW TIRTE THNDR GILBI NEWER HOLID FRRDY DHP,2017/05/25,2026-05-14,AWY_BASE,1397
AIRWAY:V6,V6,V,Y,,OAK FESIK COLLI PITTS RYMAR REJOY COUPS SAC FOLLY CORLY COLOM SWR FMG WADDS LLC CUTVA RAJKO BAM DEGHU DOBYS ARAYI VODOU LWL LCU MOINT OGD EVIEW PACKY FBR WEGEM PUDVY OCS ARUTE CKW EDIFY CEXIT MBW MOIST LITER ALBIN OMBIE APAYU SNY RIYOP KESSE SOKHA LBF YESUS YOZLE RAGAR DECKY GRI GRASI ITBEW DWELL HUSKR YUTAN GRETT OVR EYNOR PSFIC LYMAN UKIPE BRIDJ MIDLE DSM SINGR NASAL WELMA IOW MOSCO ZELMI CVA ENAME YOBUV LEECS WEPTA SHOOF START HERVY HINCK DPA PSB SEG SNOWY SLATT FJC LIZZI SBJ MABLE EMPYR NANCI RENUE APPLE TICKL PROUD DIALS LGA,2024/01/22,2026-05-14,AWY_BASE,1398|1399
AIRWAY:V60,V60,V,Y,,GUP HERET CROIN CUBBA ABQ CYOTE OTO TAFOY FTI,2024/07/09,2026-05-14,AWY_BASE,1400
AIRWAY:V603,V603,V,Y,,ELF DLG,2021/11/16,2026-05-14,AWY_BASE,1401
AIRWAY:V605,V605,V,Y,,SPA GENOD HMV,2023/01/10,2026-05-14,AWY_BASE,1402
AIRWAY:V607,V607,V,Y,,ENI PLYAT JEPIT YAGER KNEES ACV,2017/05/25,2026-05-14,AWY_BASE,1403
AIRWAY:V609,V609,V,Y,,MBS BENNY WELVI BANJO ZABLE SPARR RONDO OTREE PLN,2018/05/23,2026-05-14,AWY_BASE,1404
AIRWAY:V611,V611,V,Y,,EWM WATEX WIKKR MOLLY FRIAN CAGEV DUCAS TCS WOLKI CFCJF ONM ABQ NODME NELGE LIYIR SAF FTI CELAV ADOZO CIM FENON TATKE GOSIP VIGIL HUNER PUB ZITUG JOWEE BRK LUFSE JEFEL LIMEX WITNE YIMZO ZERNA WAVDI CEDUK GLL KROMM CYS MOIST HEITY DEALT DDY CZI SHERZ SHR PARBE KRONA BIL POCOV SHELA ESTRO CIWXU LWT ANALE SHONK BELCA YOYNO HVR,2024/07/09,2026-05-14,AWY_BASE,1405
AIRWAY:V613,V613,V,Y,,FJC RACKI LVZ,2017/05/25,2026-05-14,AWY_BASE,1406
AIRWAY:V615,V615,V,Y,,RDU ARGAL MEYER DUFFI GEPKE HPW,2023/06/22,2026-05-14,AWY_BASE,1407
AIRWAY:V617,V617,V,Y,,HOM JOH,2024/03/28,2026-05-14,AWY_BASE,1408
AIRWAY:V62,V62,V,Y,,GUP HERET CROIN CABZO PEDRA ZIASE HEGMI SAF ECISA RENCO TAFOY ACH FLUTY SELPE TXO SPADE LBB HYDRO WABVI ROTAN ABI,2024/07/09,2026-05-14,AWY_BASE,1409
AIRWAY:V623,V623,V,Y,,SAX SEAVY ESJAY PINNS CMK,2017/05/25,2026-05-14,AWY_BASE,1410
AIRWAY:V625,V625,V,Y,,BITVE OLS,2010/08/04,2026-05-14,AWY_BASE,1411
AIRWAY:V626,V626,V,Y,,YMONT MTU,2014/04/09,2026-05-14,AWY_BASE,1412
AIRWAY:V629,V629,V,Y,,SHUSS BLD,2013/01/23,2026-05-14,AWY_BASE,1413
AIRWAY:V63,V63,V,Y,,RZC GAMPS CITGA SUEEY JENKY BILIE RIZUR SGF PLADD RUZSU LOJOV ROACH BARTI JICDA MIZZU GIBSN HLV BRL KOOLL KALKY MZV CVA JVL DEBOW RASTT GREAS BAE CORIR OSH RHI JAYME CUSAS CMX,2026/01/28,2026-05-14,AWY_BASE,1414
AIRWAY:V64,V64,V,Y,,LAX LIMBO WILMA SLI TUSTI WOKRO COREL NIKKL PERIS HEMET HAPPE BALDI CORLA TRM SHADI BLH,2018/05/23,2026-05-14,AWY_BASE,1415
AIRWAY:V66,V66,V,Y,,MZB HAILE RYAHH BARET CANNO KUMBA NICKK IPL ARGUS HEEDS ARAZI BZA MOHAK JUDTH GBN FLIER FOUTZ ALMON ZEKAP TORTS TUS OBISE SULLI MESCA TOMBS JORTO CAYLA YIRTU DEYNE IZOSI DUG IZMIR ANIMA DARCE CUS HANCH ELP TYLAN FABAN HUP PEQ ALLYN LOPEY MAF BYPAS TAYOL HYMAN NOLAN TYEES ABI TRUSS WAPEV MQP OKW HEENA KYLEE CAMPP LGC SDZ OCHOC MOATS RDU,2026/02/05,2026-05-14,AWY_BASE,1416
AIRWAY:V67,V67,V,Y,,SPI ULAXY ATTIC BADER HAKAV BRL UTXIH WAPEL IOW CID VINTY LYERS ALO FOYDE YESUR RST,2023/11/27,2026-05-14,AWY_BASE,1417
AIRWAY:V68,V68,V,Y,,MTJ DEYUC ETL HAVWU DVC YURVE CEZ PLATA RSK OTINS HUXZI PEDRA ABQ BEANN CABUS WARRE CNX REYOK HONDS JOGPO CME WOKUM HAGER WEDUT KUCEY YOYUR HOB ZUSDA GECKE ANEEL PIZON MAF MIPEE JOKES DEWEY STEEP TANKR SJT EDWAR FELUV JCT CSI BENEY MEDIN SAT,2026/01/22,2026-05-14,AWY_BASE,1418
AIRWAY:V69,V69,V,Y,,ELD ARIRE HAMPT JUSGA ZAMTU RISON PBF UBECA BILLI HILLE ARG UMWIX LEPER FAM SELLY TOY PRAYS GIFTS LITCH AUBUR DUPON SPI,2024/10/25,2026-05-14,AWY_BASE,1419
AIRWAY:V7,V7,V,Y,,DHP WUDIP KUBIC SWAGS FORTL RSW SERFS JOCKS ROGAN CROWD LAL SZW SAIML RADME OALDY IVCOB RRS EGEST SKIPO CLIOS BANBI PETRY SHADY JEDOP MGM BOWIN CIPBA GOTBY VUZ PXV PRINC APUFO LISLE GOZUM LUPCE TTH VANJI WAVEL ALLOE WENGS POTES BVT OXFAT ZORRO LUCIT COKED CGT NILES LAIRD THORR DEERE PAPPI TALOR PETTY,2025/06/17,2026-05-14,AWY_BASE,1420|1421
AIRWAY:V70,V70,V,Y,,CFGFF YONIS BRO JIMIE LOCOE JETTY CRP COPAN BETZY BOINT PSX EZAFU ECHOE LETTY DELVE VUH BOLOS WOLDE SBI MARSA POPEY HIDUR LCH HAYES ARTEL CRISP MICRO ZIROR LFT ROSEY TATER LSU DILLS WALKE TICKS RYTHM FRANK PCU MVC CHAFF RUTEL YIBYI CRENS BANBI CHIRP EUF LUMPP AMAPO LILLY GUVNR GAMSE VNA MAYBE OCONE KLICK MILEN ALD CRE CHAMS WYLMS BILLL ILM GOLLA BEULA ISO,2026/01/20,2026-05-14,AWY_BASE,1422
AIRWAY:V71,V71,V,Y,,MLU ZETEG FLESH ELD DODBE SPARO CANEY HOT GATZY OLLAS HAAWK JASPE HRO REEDS ENDRS SPOKE SGF SHIRE STARE BUM CUNON DODSN TOP LNK DWELL OLU ONL PIR THORE GILTE ILECU BAYAF YAITS LINTN ODUFA BIS CENTR POVNY FORBI SAKIE ISN,2026/01/27,2026-05-14,AWY_BASE,1423
AIRWAY:V72,V72,V,Y,,RZC TEEUP EDUGE JEPRO HARKS ONITY WUTIB REEDS DGD FAM NIKEL SUMAN ENL KENBE BIB,2021/11/29,2026-05-14,AWY_BASE,1424
AIRWAY:V73,V73,V,Y,,TUL LOMAC FRAKS WAKOP JETBU CAWBU ICT ZIMEX MUGER HESUL HUT ZUPAB GUTER AWHOV LENIN SLN,2023/06/12,2026-05-14,AWY_BASE,1425
AIRWAY:V74,V74,V,Y,,GCK ONIPE KUDIC POKPE HEPVA DDC PER MANON HOMIN STEBB TUL OWETA MALTS BUTCH AWIJE FSM CHARR MAGGA DANIL OLLAS MAUME ROLAN LIT MOMTE PBF IYTEL JUPDA GLH DESKE WOSBU MHZ,2025/10/08,2026-05-14,AWY_BASE,1426
AIRWAY:V75,V75,V,Y,,MGW AIR ATWOO BSV,2023/10/02,2026-05-14,AWY_BASE,1427
AIRWAY:V76,V76,V,Y,,LBB JUNVA SLIDE ZOPNI WELCH PATTS VUCUL BGS HYMAN WATOR JIGEM SJT,2024/09/06,2026-05-14,AWY_BASE,1428
AIRWAY:V77,V77,V,Y,,SJT CUGPA OWENN SHEPP ABI AJAHO VAYTU MEGGA POSTE SPS WALTO TEYUV FOYER FLECH NEADS IRW CASTN WENDY LARKO ALCOR PER BIKCA DOTEE JAMEY TEROY ICT FLOSS WILSY HEYDN DIETS TOP BOWLR STJ TOSAE LMN WIVEY DSM ZAGTU MIXIN TNU HAKES NEVIS ALO,2025/12/01,2026-05-14,AWY_BASE,1429
AIRWAY:V78,V78,V,Y,,GEP WHISK STILS AGUDE BOSEN EAU BAITS FASUX RHI PLN RABBO APN ZABLE BANJO WELVI BENNY MBS,2026/01/21,2026-05-14,AWY_BASE,1430
AIRWAY:V8,V8,V,Y,,DOYLE TANDY INISH LIMBO WILMA SLI AHEIM OLLIE POXKU EBITE PDZ CIVET RAVON GAREY ARRAN DAWNA RESOR LUCER BULGY HEC GFS SHUSS LYNSY WINDS ACLAM MEADS MMM PHYLI JITKA JEZOB MATZO POBME CEXAT ETYIR BCE MOJVI UJACI HVE KIDNE EDLES ARCHH ZUKSO JNC PATUC SQUAT HORST RIL COMFR TRUEL UVTUH HABUX RLG PENEY DVV HOYTT AKO OGLIE ASHBY ATCAY SIJVI HCT FIMER TOKKU POOLS ADRUM GRI GRASI ITBEW DWELL HUSKR YUTAN GRETT OVR EYNOR PSFIC LYMAN UKIPE BRIDJ MIDLE DSM SINGR NASAL WELMA IOW CHOLS BUFAL MZV GENSO WYNET TRIDE URRBS AHMED BENKY JOT CGT MRB LUCKE RAYEE DCA,2025/04/21,2026-05-14,AWY_BASE,1431|1432
AIRWAY:V80,V80,V,Y,,AKO CITMU NACIK HOLYO UYOGI LBF OGEZO ECYUS BOKKI JIKNU ONL CURIR TYNDA PUKIC DOLTS FSD,2026/03/23,2026-05-14,AWY_BASE,1433
AIRWAY:V81,V81,V,Y,,CFHBX ALKEM MRF VUYUP FST OHARA MAF MERGE PATTS WELCH ZOPNI SLIDE JUNVA LBB PIBCI ZONLO PVW YOCAN JILPY PNH LANTT EXELL DHT COYAG EPAYI ACAGU TBE BLOOM STAXX EYULE PUB ZITUG JOWEE BRK HOHUM SIGNE BJC LPORT WISER BENNE CYS VIDEE ALBIN BFF OFOWY SPONS TST,2022/05/27,2026-05-14,AWY_BASE,1434
AIRWAY:V82,V82,V,Y,,GEP FGT FOBUG DOKTR CORDY RST DIMMY ODI BOOTY FAPKO DLL,2023/10/10,2026-05-14,AWY_BASE,1435
AIRWAY:V83,V83,V,Y,,CNM ROHYO FATAP NELON IPNUC CME JOGPO HONDS REYOK CNX RUINS OTO CAYAL LACRO SAF VECUT NAMBE POAKE ZEDAN NAXUE DIXAN TELOY TAS ZOTOS LYSSA ALS BLOKE GOSIP VIGIL HUNER PUB DRAKE BRK,2022/06/13,2026-05-14,AWY_BASE,1436
AIRWAY:V84,V84,V,Y,,OBK WARPI PAPPI KUBBS STORY PIVOT PEEPS JYBEE CLAUD PMM GEE UMAGY BEEPS RODAN SYR,2025/06/23,2026-05-14,AWY_BASE,1437
AIRWAY:V85,V85,V,Y,,FQF FIPSS HYGEN TOMSN ALLAN RIDJE OCETE LAR PUCIP YEKUS MBW MULTI EVENT DDY JUMKO RIW FETIK BOY NICQE COD SEZJI SOLME EDDAR BIL,2019/03/13,2026-05-14,AWY_BASE,1438
